station_code,sensor_type,name_thai,name_english,district,lat,lon,confidence,basis
WL.SSB.10,water,ประตูระบายน้ำ คลองแสนแสบ ตอนถนนประชาร่วมใจ,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.11,water,จุดวัดคลองแสนแสบ ตอนวัดทรัพย์สโมสรนิกรเกษม,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSB.12,water,สถานีสูบน้ำ คลองแสนแสบ หนองจอก,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSG.01,water,จุดวัดคลองสิบสอง ตอนถนนประชาสำราญ,,Nong Chok,13.914,100.88,Medium,canal name 'คลองสิบสอง' = subdistrict in Nong Chok; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.SSM.01,water,ประตูระบายน้ำ คลองสิบสาม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.01,water,สถานีสูบน้ำ สามเสน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.02,water,จุดวัดคลองสามเสน ช่วงถนนพระรามที่ 5,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.03,water,จุดวัดคลองสามเสน ตอนถนนพระรามที่ 6,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.04,water,จุดวัดคลองสามเสน ช่วงถนนพหลโยธิน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.05,water,จุดวัดคลองสามเสน ตอน รพ.พระมงกุฎเกล้า,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.06,water,จุดวัดคลองสามเสน ช่วงถนนดินแดง,,Din Daeng,13.778,100.567,Medium,district name 'ดินแดง' appears in station name; Din Daeng; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.SSN.07,water,จุดวัดคลองสามเสน ตอนถนนอโศก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.08,water,สถานีสูบน้ำ สามเสน ตอนคลองแสนแสบ,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
WL.SSN.09,water,จุดวัดคลองสามเสน ช่วงถนนเอกมัย,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SSN.10,water,จุดวัดคลองสามเสน -ตอนคลองชวดใหญ่,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.SST.01,water,ประตูระบายน้ำ คลองสองสายใต้,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.STN.01,water,จุดวัดคลองสองต้นนุ่น ตอนถนนรามคำแหง,,Lat Krabang,13.753,100.723,Medium,canal name 'คลองสองต้นนุ่น' = subdistrict in Lat Krabang; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.STN.02,water,จุดวัดคลองสองต้นนุ่น ตอนซอยร่มเกล้า 20 ,,Lat Krabang,13.753,100.723,Medium,canal name 'คลองสองต้นนุ่น' = subdistrict in Lat Krabang; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.STN.03,water,จุดวัดคลองสองต้นนุ่น ตอนถนนมอเตอร์เวย์,,Lat Krabang,13.753,100.723,Medium,canal name 'คลองสองต้นนุ่น' = subdistrict in Lat Krabang; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.STR.01,water,สถานีสูบน้ำ คลองสาทร,,Sathon,13.714,100.529,Medium,district name 'สาทร' appears in station name; Sathon; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.STR.02,water,จุดวัดคลองสาทร ตอนถนนพระรามที่ 4 ,,Sathon,13.714,100.529,Medium,district name 'สาทร' appears in station name; Sathon; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.SWA.01,water,ประตูระบายน้ำ คลองสามวา,,Khlong Sam Wa,13.8678,100.7398,Medium,district name 'คลองสามวา' appears in station name; Khlong Sam Wa; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.SWU.01,water,จุดวัดคูน้ำ มศว.,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TCG.01,water,จุดวัดคลองตาช้าง ตอนถนนศรีนครินทร์ ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TNG.01,water,จุดวัดคลองตาหนัง ตอนถนนลาดพร้าว,,Lat Phrao,13.8255,100.606,Medium,district name 'ลาดพร้าว' appears in station name; Lat Phrao; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.TPK.02,water,จุดวัดคลองตาพุก ตอนถนนลาดกระบัง,,Lat Krabang,13.743,100.78917,Medium,district name 'ลาดกระบัง' appears in station name; Lat Krabang; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.TPK.03,water,จุดวัดคลองตาพุก ตอนคลองทับช้างบน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TSK.01,water,จุดวัดคูน้ำต่อศักดิ์ ตอนซอยทองหล่อ 25,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TTN.01,water,จุดวัดคลองลาดโตนด ตอน ปตร.คลองลาดโตนด,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TUT.01,water,สถานีสูบน้ำ คลองตาอูฐ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TUT.02,water,จุดวัดคลองตาอูฐ ตอนซอยแจ้งวัฒนะ 14,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.TWW.01,water,ประตูระบายน้ำ คลองทวีวัฒนา,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.TWW.02,water,จุดวัดคลองทวีวัฒนา ตอนถนนบรมราชชนนี,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.TWW.03,water,จุดวัดคลองทวีวัฒนา ตอนถนนเพชรเกษม,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.TWW.04,water,จุดวัดคลองทวีวัฒนา ตอนคลองบางเชือกหนัง,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.TWW.05,water,จุดวัดคลองทวีวัฒนา ตอนคลองภาษีเจริญ,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.VPD.01,water,จุดวัดคูน้ำวิภาวดี ตอนหน้าสนามกีฬากองทัพบก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.VPD.02,water,จุดวัดคูน้ำวิภาวดี ตอนกรมดุริยางค์ทหารบก,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.VPD.03,water,จุดวัดคูน้ำวิภาวดี ตอนซอยวิภาวดีรังสิต 28,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.VPV.01,water,สถานีสูบน้ำ รัชดา-วิภาวดี,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.WHK.01,water,จุดวัดคลองวัดหัวกระบือ ตอนวัดหัวกระบือ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.WKT.01,water,จุดวัดคลองวัดไก่เตี้ย ตอนสถานีสูบน้ำคลองวัดไก่เตี้ย,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.WLS.01,water,จุดวัดคลองวัดหลักสี่ ตอนถนนวิภาวดีรังสิต,,Lak Si,13.877,100.572,Medium,district name 'หลักสี่' appears in station name; Lak Si; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.WSI.01,water,สถานีสูบน้ำ คลองวัดไทร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.WSV.01,water,จุดวัดคลองวัดสุทธาวาส ตอนซอยเทอดไท 33,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.WTK.01,water,จุดวัดคลองวัดตึก ตอนถนนลาดพร้าว,,Lat Phrao,13.8255,100.606,Medium,district name 'ลาดพร้าว' appears in station name; Lat Phrao; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.WTN.02,water,จุดวัดคูน้ำวัฒนา ตอนโรงเรียนวัฒนาวิทยาลัย,,Watthana,13.73267,100.57733,High,"District identified from rain-network station name 'สำนักงานเขตวัฒนา' sharing prefix WTN; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
WL.YPE.01,water,จุดคลองยายเพียร ตอนถนนเพชรเกษม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.YPN.01,water,จุดวัดคลองยายเผื่อน ตอนแฮปปี้แลนด์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
WL.YPN.02,water,จุดวัดคลองยายเผื่อน ตอนถนนลาดพร้าว,,Lat Phrao,13.8255,100.606,Medium,district name 'ลาดพร้าว' appears in station name; Lat Phrao; coords = centroid (data.go.th); assigned after prefix-collision audit
WL.YSN.02,water,จุดวัดคลองยายสุ่น ตอนถนนรัชดาภิเษก ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.BBU.01,flow,จุดวัดคลองบางบัว,,Bang Khen,13.867,100.628,Medium,"Khlong Bang Bua runs along Phahonyothin through Bang Khen; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.BKA.02,flow,สถานีสูบน้ำคลองบางเขนใหม่,,Bang Khen,13.867,100.628,High,"District identified from rain-network station name 'สำนักงานเขตบางเขน' sharing prefix BKA; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.BKG.01,flow,ประตูระบายน้ำคลองบึงขวาง,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.BSU.01,flow,สถานีสูบน้ำคลองบางซื่อ,,Bang Sue,13.82,100.529,High,"District identified from rain-network station name 'สำนักงานเขตบางซื่อ' sharing prefix BSU; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.K2W.01,flow,ประตูระบายน้ำคลองสองตะวันตก,,Sai Mai,13.905,100.652,Low,"Khlong Song (2) West, Rangsit canal system — crosses Sai Mai; exact gate position unconfirmed; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.K3W.01,flow,ประตูระบายน้ำคลองสามตะวันตก,,Khlong Sam Wa,13.8678,100.7398,Low,"Khlong Sam (3) West, Rangsit system — approx. Khlong Sam Wa; unconfirmed; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.K4W.01,flow,ประตูระบายน้ำคลองสี่ตะวันตก,,Khlong Sam Wa,13.8678,100.7398,Low,"Khlong Si (4) West, Rangsit system — approx. Khlong Sam Wa; unconfirmed; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.KKY.01,flow,ประตูระบายน้ำคลองควาย,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Khwai measured at Sala Thammasop Rd and Borommaratchachonnani Rd — both in Thawi Watthana (WEST Bangkok; corrects earlier eastern-cluster guess); coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.KNG.01,flow,ประตูระบายน้ำคลองหนึ่ง,,Sai Mai,13.905,100.652,Low,"Khlong Nueng (1) West, Rangsit system — approx. Sai Mai/Don Mueang border; unconfirmed; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.KPM.01,flow,จุดวัดคลองเปรมประชากร ตอนวัดเทวสุนทร,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.KPM.02,flow,จุดวัดคลองเปรมประชากร ตอนซอยประชาชื่น 4 แยก 1-4,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.KSO.01,flow,ประตูระบายน้ำคลองซอย,,Thawi Watthana,13.7705,100.369,Medium,"Khlong Soi measured at Borommaratchachonnani / Sala Thammasop Rds — Thawi Watthana; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.KSW.01,flow,ประตูระบายน้ำคลองสามวา,,Khlong Sam Wa,13.8678,100.7398,High,"District identified from rain-network station name 'สำนักงานเขตคลองสามวา' sharing prefix KSW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.LKB.01,flow,ประตูระบายน้ำลาดกระบัง,,Lat Krabang,13.743,100.78917,Medium,district name 'ลาดกระบัง' appears in station name; Lat Krabang; coords = centroid (data.go.th); assigned after prefix-collision audit
FW.LMT.01,flow,ประตูระบายน้ำคลองลำหม้อแตก,,Sai Mai,13.905,100.652,Low,"Khlong Lam Mo Taek — northern Bangkok (Sai Mai/Bang Khen area); unconfirmed; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.LPW.01,flow,ประตูระบายน้ำคลองลาดพร้าว,,Lat Phrao,13.8255,100.606,High,"District identified from rain-network station name 'สำนักงานเขตลาดพร้าว' sharing prefix LPW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.PKG.01,flow,จุดวัดสะพานพระราม 8,,Phra Nakhon,13.75642,100.49925,Medium,"Pak Khlong Talat pumping station / Rama VIII Bridge — central Chao Phraya riverside (Phra Nakhon side); coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.PNJ.01,flow,สถานีสูบน้ำคลองขุนราชพินิจใจ,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.PSC.01,flow,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,,Phasi Charoen,13.72671,100.44557,High,"District identified from rain-network station name 'สำนักงานเขตภาษีเจริญ' sharing prefix PSC; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.PSR.01,flow,ประตูระบายน้ำคลองพระยาสุเรนทร์,,Khlong Sam Wa,13.8678,100.7398,Medium,"Khlong Phraya Suren sections named Khu Bon, Bang Chan, Panya Intra — Khlong Sam Wa district; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.PWT.01,flow,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,,Prawet,13.69533,100.66967,High,"District identified from rain-network station name 'สำนักงานเขตประเวศ' sharing prefix PWT; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
FW.RMT.01,flow,สถานีสูบน้ำคลองพระยาราชมนตรี,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.SBR.01,flow,ประตูระบายน้ำคลองขุนศรีบุรีรักษ์,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.SSB.01,flow,สถานีสูบน้ำคลองแสนแสบ ตอนคลองตัน,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
FW.SSB.02,flow,จุดวัดคลองแสนแสบ ตอนเขตบางกะปิ,,Min Buri,13.812,100.774,Medium,Canal/place name 'แสนแสบ' matches subdistrict แสนแสบ in Min Buri; coords = that subdistrict's centroid (data.go.th)
FW.SSB.03,flow,ประตูระบายน้ำคลองแสนแสบ-มีนบุรี,,Min Buri,13.808,100.7485,Medium,district name 'มีนบุรี' appears in station name; Min Buri; coords = centroid (data.go.th); assigned after prefix-collision audit
FW.SSM.01,flow,ประตูระบายน้ำคลองสิบสาม,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.SSN.01,flow,สถานีสูบน้ำคลองสามเสน,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.SST.01,flow,ประตูระบายน้ำคลองสองสายใต้,,,,,Unresolved,Canal-coded prefix; district not decodable from station name alone
FW.TWW.01,flow,ประตูระบายน้ำคลองทวีวัฒนา,,Thawi Watthana,13.7705,100.369,High,"District identified from rain-network station name 'สำนักงานเขตทวีวัฒนา' sharing prefix TWW; coordinates = district centroid (mean of subdistrict coords, data.go.th)"
